id;name;style;breweryId;ounces;abv
130;Morning Wood Wheat (Current);American Pale Wheat Ale;135;12.0;58.999.999.999.999.900
399;Pyramid Hefeweizen (2011);Hefeweizen;544;12.0;5.2
82;Haywire Hefeweizen (2010);Hefeweizen;544;16.0;5.2
2031;Golden Fleece;Belgian Pale Ale;246;12.0;4.5
2030;Smoking Mirror;American Porter;246;12.0;5.5
2269;Rahr's Blonde;Munich Helles Lager;176;12.0;4.6
2229;Pride of Texas Pale Ale;American Pale Ale (APA);176;12.0;579.999.999.999.999
2370;18th Anniversary Gose;Gose;128;12.0;43.999.999.999.999.900
2211;White (2015);Witbier;128;12.0;4.6
1861;BLAKKR;American Black Ale;128;12.0;9.9
1718;Firemans #4 Blonde Ale (2013);American Blonde Ale;128;12.0;5.1
1290;The Sword Iron Swan Ale;English Pale Ale;128;12.0;58.999.999.999.999.900
1091;Hans' Pils (2015);German Pilsener;128;12.0;5.3
1086;Four Squared (2015);American Blonde Ale;128;12.0;6.0
830;Firemans #4 Blonde Ale (2015);American Blonde Ale;128;12.0;5.1
1021;Watership Brown Ale;American Brown Ale;475;12.0;7.199.999.999.999.990
938;Gangway IPA;American IPA;475;12.0;6.2
715;Long Day Lager;Czech Pilsener;475;12.0;4.9
2516;Farmer's Daughter Blonde;American Blonde Ale;68;16.0;5.1
2515;Pump House IPA;American IPA;68;16.0;5.5
2514;Suicide Blonde IPA;Belgian IPA;68;16.0;7.000.000.000.000.000
2513;Vanilla Porter;American Porter;68;16.0;4.7
2512;Honey Rye;Rye Beer;68;16.0;579.999.999.999.999
1467;Happy Cider;Cider;403;16.0;5.5
945;Long Hammer IPA;American IPA;487;16.0;6.5
583;Long Hammer IPA;American IPA;487;12.0;6.5
339;Copper Hook (2011);American Amber / Red Ale;487;12.0;579.999.999.999.999
1375;Nectar of the Hops;Mead;421;16.0;8.0
1374;Sunshine Nectar;Mead;421;16.0;8.0
1373;Black Raspberry Nectar;Mead;421;16.0;8.0
2087;Blood Orange Wit;Witbier;225;16.0;5.0
2414;Consilium;American Pale Ale (APA);110;12.0;5.0
1581;Hammer & Sickle;Russian Imperial Stout;110;12.0;9.0
1176;Redacted Rye IPA;American IPA;110;16.0;7.000.000.000.000.000
1006;Elevation Triple India Pale Ale;American Double / Imperial IPA;110;12.0;9.9
1005;5:00 O'Clock Afternoon Ale;American Blonde Ale;110;16.0;5.0
636;Ryeteous Rye IPA (2012);American IPA;110;16.0;7.000.000.000.000.000
1538;Stout Ol' Friend;American Stout;386;16.0;6.4
1075;Stout Ol' Friend (2012);American Stout;386;16.0;6.4
710;Rye Porter;American Porter;386;16.0;?
709;Miner's Gold;American Blonde Ale;386;16.0;5.0
708;Vienna Lager;Vienna Lager;386;16.0;4.6
706;Jessie's Garage;American Pale Ale (APA);386;16.0;559.999.999.999.999
220;Colorado Red Ale;American Amber / Red Ale;386;12.0;6.2
219;Miner's Gold;American Blonde Ale;386;12.0;?
2576;Fist City;American Pale Ale (APA);44;12.0;5.5
1133;A Little Crazy;Belgian Pale Ale;44;12.0;6.800.000.000.000.000
609;Rosa Hibiscus Ale;Herbed / Spiced Beer;44;12.0;579.999.999.999.999
418;Fistmas Ale;Herbed / Spiced Beer;44;12.0;6.1
417;Oktoberfest Revolution;Märzen / Oktoberfest;44;12.0;5.7
416;Eugene Porter;American Porter;44;12.0;6.800.000.000.000.000
415;Anti-Hero IPA;American IPA;44;12.0;6.5
414;Bottom Up Belgian Wit;Witbier;44;12.0;5.0
2452;Hustle;American Amber / Red Ale;93;12.0;5.7
2451;Pure Fury;American Pale Ale (APA);93;12.0;5.5
2132;Dad;American Amber / Red Ale;93;12.0;6.0
1993;Panther;American Porter;93;12.0;579.999.999.999.999
1992;Franz;Märzen / Oktoberfest;93;12.0;5.2
1935;Zen;American Pale Ale (APA);93;12.0;4.3
1852;Truth;American IPA;93;12.0;7.199.999.999.999.990
1851;Cougar;American Blonde Ale;93;12.0;4.8
2307;Smooth Operator;Cream Ale;162;16.0;3.8
2580;Gose;Gose;42;16.0;35.000.000.000.000.000
1807;Maine Island Trail Ale;American Pale Ale (APA);42;16.0;4.3
1180;River North White Ale;Witbier;459;16.0;5.0
1179;River North Ale;American Amber / Red Ale;459;16.0;5.0
1771;Lil SIPA;American IPA;321;16.0;5.0
1654;Hop Bomber Rye Pale Ale;American Pale Ale (APA);321;16.0;5.5
2579;Jah Mon;American IPA;43;12.0;5.0
2373;Oktoberfest;Märzen / Oktoberfest;43;12.0;6.2
2049;Headless Wylie;Pumpkin Ale;43;12.0;8.0
2048;Dayman IPA;American IPA;43;12.0;5.0
1880;All Aboard! Anniversary Stout;Oatmeal Stout;43;12.0;7.1
1879;Hop Lace;American White IPA;43;12.0;6.2
1878;OH-PA Session Pale Ale;American Pale Ale (APA);43;12.0;4.8
1877;Patrick's Poison;American Amber / Red Ale;43;12.0;8.0
1764;Rudolph's Red;American Amber / Red Ale;43;12.0;8.1
1103;Babbling Blonde;American Blonde Ale;43;12.0;5.3
1102;Maxwell's Scottish Ale;Scottish Ale;43;12.0;5.1
1101;Grateful White;Witbier;43;12.0;6.1
1100;RT Lager;American Amber / Red Lager;43;12.0;5.5
1099;Old Wylie's IPA;American IPA;43;12.0;6.2
1098;Hala Kahiki Pineapple Beer;Fruit / Vegetable Beer;43;12.0;4.8
1330;Track 1 Amber Lager;American Amber / Red Lager;427;16.0;4.5
2074;Pine Knob Pilsner;Czech Pilsener;229;16.0;5.3
1724;Cal and Co. Black Cherry Porter;American Porter;229;16.0;?
1280;Lazy Daze Lager;American Adjunct Lager;229;16.0;5.5
899;Rochester Red Ale;American Amber / Red Ale;229;16.0;58.999.999.999.999.900
363;Milkshake Stout;Milk / Sweet Stout;229;16.0;5.0
158;Cornerstone IPA;American IPA;229;16.0;7.000.000.000.000.000
97;Lazy Daze Lager;American Adjunct Lager;229;12.0;5.5
1860;Rogue American Amber Ale;American Amber / Red Ale;289;16.0;5.1
1577;12th Round;American Strong Ale;376;16.0;7.6
1576;RoughTail IPA;American IPA;376;16.0;7.000.000.000.000.000
1575;Polar Night Stout;American Stout;376;16.0;8.0
2304;Sundown;Saison / Farmhouse Ale;164;12.0;7.1
2249;Sanctified;Belgian Strong Pale Ale;164;12.0;9.9
2053;Fear of a Brett Planet;American Pale Ale (APA);164;12.0;5.1
1842;Original Slacker Ale;English Brown Ale;164;12.0;559.999.999.999.999
1841;Alpha Blackback;American Black Ale;164;12.0;7.199.999.999.999.990
1782;Kiss Off IPA;American IPA;164;12.0;6.3
1552;Dog Days Summer Ale;Kölsch;164;12.0;4.5
1479;1881 California Red;American Amber / Red Ale;397;12.0;559.999.999.999.999
1478;CAPT Black IPA;American Black Ale;397;12.0;7.3
1370;Ruhstaller's Gilt Edge Lager Beer;American Amber / Red Lager;397;12.0;4.8
883;CAPT Black IPA;American Black Ale;397;16.0;7.3
882;1881 California Red Ale;American Amber / Red Ale;397;16.0;559.999.999.999.999
1868;Saint Archer White Ale;Witbier;288;12.0;5.0
1867;Saint Archer IPA;American IPA;288;12.0;6.800.000.000.000.000
1865;Saint Archer Pale Ale;American Pale Ale (APA);288;12.0;5.2
1864;Saint Archer Blonde;Kölsch;288;12.0;4.8
2599;Sex Panther;American Porter;30;12.0;6.9
2073;Winter Warmer (Vault Series);Winter Warmer;30;16.0;9.5
2063;Count Hopula (Vault Series);American Double / Imperial IPA;30;16.0;9.1
1995;Oktoberfest;Märzen / Oktoberfest;30;12.0;5.5
1934;SunSpot Golden Ale;American Blonde Ale;30;12.0;5.0
1329;I.W.A. (2011);American Pale Wheat Ale;30;12.0;6.0
1299;Supermonk I.P.A.;Belgian IPA;30;12.0;6.5
1073;Epicenter Amber Ale;American Amber / Red Ale;30;12.0;5.5
1072;SanTan HefeWeizen;Hefeweizen;30;12.0;5.0
1071;Hop Shock IPA;American IPA;30;12.0;7.000.000.000.000.000
852;Sex Panther (2014);American Porter;30;12.0;6.9
850;Devil’s Ale;American Pale Ale (APA);30;12.0;5.5
839;Rail Slide Imperial Spiced Ale;Herbed / Spiced Beer;30;12.0;8.1
777;Mr. Pineapple;Fruit / Vegetable Beer;30;12.0;5.0
764;American Idiot Ale (2012);American Pale Ale (APA);30;12.0;5.5
317;Hop Shock IPA (2010);American IPA;30;12.0;7.000.000.000.000.000
286;SanTan HefeWeizen (2010);Hefeweizen;30;12.0;5.0
285;Devil’s Ale (2010);American Pale Ale (APA);30;12.0;5.5
124;Epicenter Amber Ale (2010);American Amber / Red Ale;30;12.0;5.5
1392;Sanitas Saison Ale;Saison / Farmhouse Ale;419;12.0;579.999.999.999.999
1391;Sanitas Black IPA;American Black Ale;419;12.0;6.800.000.000.000.000
2002;Giant DIPA;American Double / Imperial IPA;252;16.0;8.9
1683;Dread Brown Ale;American Brown Ale;252;12.0;5.4
1362;Casinos IPA;English India Pale Ale (IPA);252;16.0;7.000.000.000.000.000
1519;Saison 88;Saison / Farmhouse Ale;392;12.0;5.5
967;Black IPA;American Black Ale;392;12.0;7.1
599;Santa Fe Irish Red Ale;Irish Red Ale;392;12.0;4.5
307;Santa Fe Oktoberfest;Märzen / Oktoberfest;392;12.0;?
305;Imperial Java Stout;Russian Imperial Stout;392;12.0;8.0
304;Freestyle Pilsner;German Pilsener;392;12.0;5.5
217;Happy Camper IPA;American IPA;392;12.0;66.000.000.000.000.000
1477;Oval Beach Blonde Ale;American Blonde Ale;398;16.0;5.0
1503;Oak Aged Cider;Cider;394;12.0;6.5
1466;Ginger Cider;Cider;394;12.0;6.5
1245;Schilling Hard Cider;Cider;394;12.0;6.5
1324;Schlafly Yakima Wheat Ale;American Pale Wheat Ale;428;12.0;5.0
1323;Schlafly Black Lager;Schwarzbier;428;12.0;5.0
1078;Schlafly IPA;American IPA;428;12.0;4.5
1077;Schlafly American Brown Ale;American Brown Ale;428;12.0;5.0
588;Schlafly Hefeweizen;Hefeweizen;428;12.0;409.999.999.999.999
53;Schlafly Summer Lager;Munich Helles Lager;428;12.0;4.5
815;Sea Dog Wild Blueberry Wheat Ale;Fruit / Vegetable Beer;502;12.0;4.7
1302;Blur India Pale Ale;American IPA;432;12.0;73.999.999.999.999.900
1416;Dry Cider;Cider;411;16.0;6.5
1415;Dry Hard Cider;Cider;411;16.0;6.5
918;Frankenlou's IPA;American IPA;494;16.0;7.000.000.000.000.000
917;Becky's Black Cat Porter;American Porter;494;16.0;7.000.000.000.000.000
2250;Seventh Son of a Seventh Son;American Strong Ale;183;16.0;7.7
1768;Stone Fort Brown Ale;English Brown Ale;183;16.0;5.3
1767;Seventh Son Hopped Red Ale;American Amber / Red Ale;183;16.0;7.7
1766;Humulus Nimbus Super Pale Ale;American Pale Ale (APA);183;16.0;6.0
1765;Golden Ratio IPA;American IPA;183;16.0;7.000.000.000.000.000
2368;Black Hop IPA;American Black Ale;130;12.0;6.800.000.000.000.000
738;Archer's Ale (2004);English Pale Ale;511;12.0;5.0
1539;Monkey Fist IPA;American IPA;385;12.0;6.9
975;Shipyard Summer Ale;American Pale Wheat Ale;385;12.0;5.1
814;Pumpkinhead Ale;Pumpkin Ale;385;12.0;4.7
727;Shipyard Export;American Blonde Ale;385;12.0;5.1
2474;Nooner;German Pilsener;83;12.0;5.2
2239;Torpedo;American IPA;83;12.0;7.199.999.999.999.990
1919;Yonder Bock;Maibock / Helles Bock;83;12.0;6.0
1918;CANfusion Rye Bock;Rye Beer;83;12.0;6.0
1905;Sierra Nevada Pale Ale;American Pale Ale (APA);83;16.0;559.999.999.999.999
1338;Old Chico Crystal Wheat;American Pale Wheat Ale;83;12.0;4.8
1295;Summerfest;Czech Pilsener;83;12.0;5.0
426;Torpedo;American IPA;83;16.0;7.199.999.999.999.990
400;Sierra Nevada Pale Ale;American Pale Ale (APA);83;12.0;559.999.999.999.999
2353;Sietsema Red Label;Cider;137;16.0;6.9
212;Bear Ass Brown;American Brown Ale;551;12.0;4.2
161;Red Mountain Ale;American Amber / Red Ale;551;12.0;6.0
160;Ice Pick Ale;American IPA;551;12.0;6.800.000.000.000.000
2574;4Beans;Baltic Porter;46;12.0;10.0
2479;Jammer;Gose;46;12.0;4.2
2443;Abigale;Belgian Pale Ale;46;12.0;8.0
2266;Rad;Fruit / Vegetable Beer;46;16.0;3.2
2090;Bengali;American IPA;46;24.0;6.5
1962;Sensi Harvest;American Pale Ale (APA);46;12.0;4.7
1696;Hi-Res;American Double / Imperial IPA;46;12.0;9.9
1608;Global Warmer;American Strong Ale;46;12.0;7.000.000.000.000.000
1591;Autumnation (2013);American IPA;46;16.0;6.7
1388;The Crisp;German Pilsener;46;16.0;5.4
1387;Sweet Action;Cream Ale;46;16.0;5.2
1386;Righteous Ale;Rye Beer;46;16.0;6.3
1385;Bengali Tiger;American IPA;46;16.0;6.4
1020;3Beans;Baltic Porter;46;12.0;9.9
778;Brownstone;American Brown Ale;46;16.0;58.999.999.999.999.900
630;Apollo;American Pale Wheat Ale;46;16.0;5.2
629;Harbinger;Saison / Farmhouse Ale;46;16.0;4.9
628;Resin;American Double / Imperial IPA;46;12.0;9.1
525;Diesel;American Stout;46;16.0;6.3
512;Autumnation (2011-12) (2011);Pumpkin Ale;46;16.0;6.0
425;The Crisp (2011);German Pilsener;46;16.0;5.4
424;Sweet Action (2011);Cream Ale;46;16.0;5.2
423;Righteous Ale (2011);Rye Beer;46;16.0;6.3
422;Bengali Tiger (2011);American IPA;46;16.0;6.4
1942;Rudie Session IPA;American IPA;264;12.0;4.5
1708;Taster's Choice;Doppelbock;264;12.0;73.999.999.999.999.900
1521;Modus Hoperandi;American IPA;264;12.0;6.800.000.000.000.000
1297;Estival Cream Stout;American Stout;264;12.0;579.999.999.999.999
1192;Vernal Minthe Stout;American Stout;264;12.0;579.999.999.999.999
1013;Hibernal Vinifera Stout;Foreign / Export Stout;264;12.0;8.0
774;Autumnal Molé Stout;American Stout;264;12.0;?
386;Mexican Logger;American Pale Lager;264;12.0;4.2
70;True Blonde Ale;American Blonde Ale;264;12.0;5.3
69;Euphoria Pale Ale;American Pale Ale (APA);264;12.0;6.1
68;ESB Special Ale;Extra Special / Strong Bitter (ESB);264;12.0;5.7
67;Modus Hoperandi;American IPA;264;12.0;6.800.000.000.000.000
1792;Iron Butt Red Ale;American Amber / Red Ale;313;12.0;579.999.999.999.999
1609;Initial Point India Pale Ale;American IPA;313;12.0;7.1
2537;Monkey Dancing On A Razor Blade;Belgian IPA;64;24.0;8.5
2536;Tripel Deke;Tripel;64;24.0;819.999.999.999.999
30;Urban Wilderness Pale Ale;English Pale Ale;557;12.0;4.9
2305;Homefront IPA;American IPA;163;12.0;6.0
1588;Sly Fox Christmas Ale 2013;Winter Warmer;371;12.0;5.5
1363;Grisette;Grisette;371;12.0;559.999.999.999.999
1211;360° India Pale Ale;American IPA;371;12.0;6.2
1123;Helles Golden Lager;Munich Helles Lager;371;12.0;4.9
926;Sly Fox Christmas Ale 2012 (2012);Winter Warmer;371;12.0;5.5
894;Odyssey Imperial IPA;American Double / Imperial IPA;371;12.0;8.4
166;Oktoberfest Lager;Märzen / Oktoberfest;371;12.0;579.999.999.999.999
24;113 IPA;American IPA;371;12.0;7.000.000.000.000.000
23;Dunkel Lager;Munich Dunkel Lager;371;12.0;5.3
22;Royal Weisse Ale;Hefeweizen;371;12.0;559.999.999.999.999
21;Pikeland Pils;German Pilsener;371;12.0;4.9
20;Phoenix Pale Ale;American Pale Ale (APA);371;12.0;5.1
2407;Rule G IPA;American IPA;115;12.0;7.000.000.000.000.000
2406;Murphy's Law;American Amber / Red Ale;115;12.0;579.999.999.999.999
2405;Alter Ego ;Saison / Farmhouse Ale;115;12.0;6.2
2234;Monarch Pilsner;American Pilsner;191;12.0;5.0
1606;Snow King Pale Ale;American Pale Ale (APA);191;12.0;6.0
617;Zonker Stout;Foreign / Export Stout;191;12.0;5.4
407;OB-1 Organic Ale;English Brown Ale;191;12.0;5.0
406;Snake River Lager;Vienna Lager;191;12.0;5.0
402;Snake River Pale Ale;American Pale Ale (APA);191;12.0;5.2
393;Pako’s EyePA;American IPA;191;12.0;6.800.000.000.000.000
1798;Thanksgiving Ale;Kölsch;309;12.0;5.0
1655;Double Dagger Imperial IPA;American Double / Imperial IPA;309;12.0;9.2
1596;Dagger Falls IPA;American IPA;309;12.0;6.3
1595;Dagger Falls IPA;American IPA;309;12.0;6.3
1482;Socktoberfest;Märzen / Oktoberfest;309;16.0;6.0
1447;Hopnoxious Imperial IPA;American Double / Imperial IPA;309;12.0;7.9
1425;Barrel Aged Seven Devils Imperial Stout;American Double / Imperial Stout;309;12.0;9.9
1424;Boise Co-Op Two Score Ale;Saison / Farmhouse Ale;309;16.0;5.5
1298;Sockeye Belgian Style Summer Ale;Witbier;309;16.0;5.0
1181;Sockeye Maibock;Maibock / Helles Bock;309;12.0;6.4
1160;Old Devil's Tooth;American Barleywine;309;12.0;9.9
1152;Galena Golden;American Blonde Ale;309;12.0;4.3
1151;Hell-Diver Pale Ale;American Pale Ale (APA);309;12.0;5.2
1150;Woolybugger Wheat;American Pale Wheat Ale;309;12.0;4.6
1076;Power House Porter;American Porter;309;12.0;5.7
995;Winterfest;American Strong Ale;309;16.0;8.4
879;Dagger Falls IPA;American IPA;309;12.0;6.3
1972;LuckenBock;Bock;257;16.0;7.000.000.000.000.000
1971;Texas Pale Ale (TPA);American IPA;257;16.0;5.5
1970;6 String Saison;Saison / Farmhouse Ale;257;16.0;8.0
1969;Kol' Beer;Kölsch;257;16.0;5.0
2024;Montauk Light;Light Lager;249;12.0;35.000.000.000.000.000
1283;Na Zdraví Pilsner;Czech Pilsener;436;16.0;4.8
1282;Nice Rack IPA;American IPA;436;16.0;5.5
2362;2014 IPA Cicada Series;American IPA;133;16.0;7.5
2346;Sinister Minister Black IPA;American IPA;133;16.0;7.7
2320;Jack the Sipper;Extra Special / Strong Bitter (ESB);133;12.0;5.3
2297;Devil's Harvest Extra Pale Ale;American Pale Ale (APA);133;12.0;579.999.999.999.999
2296;Suzy B Dirty Blonde Ale;American Blonde Ale;133;12.0;5.0
1745;Mississippi Fire Ant;American Amber / Red Ale;133;16.0;8.0
1120;Hipster Breakfast;Oatmeal Stout;133;16.0;579.999.999.999.999
1118;Suzy B Dirty Blonde Ale;American Blonde Ale;133;16.0;5.0
1117;Devil's Harvest Extra Pale Ale;American Pale Ale (APA);133;16.0;579.999.999.999.999
2387;Pine Belt Pale Ale;American Pale Ale (APA);118;12.0;6.5
2267;Walloon;Saison / Farmhouse Ale;118;12.0;5.5
1740;Le Mort Vivant;Bière de Garde;118;12.0;6.9
1728;Red Cockaded Ale;American Double / Imperial IPA;118;12.0;8.5
1497;Valkyrie Double IPA;American Double / Imperial IPA;118;12.0;9.2
1011;Red Cockaded Ale (2013);American Double / Imperial IPA;118;12.0;8.5
1010;Old Potentate;Old Ale;118;12.0;7.199.999.999.999.990
856;Bombshell Blonde;American Blonde Ale;118;16.0;5.0
853;PRO-AM (2012) (2012);American Double / Imperial IPA;118;12.0;9.9
691;Walloon (2014);Saison / Farmhouse Ale;118;12.0;5.5
555;Le Mort Vivant (2011);Bière de Garde;118;12.0;6.9
46;Buried Hatchet Stout;Foreign / Export Stout;118;12.0;8.3
45;Pine Belt Pale Ale;American Pale Ale (APA);118;16.0;6.5
44;Bombshell Blonde;American Blonde Ale;118;12.0;5.0
2486;Baby Daddy Session IPA;American IPA;78;12.0;4.7
763;Hopluia (2004);English India Pale Ale (IPA);508;16.0;?
2271;Ball & Chain (2014);American Pale Ale (APA);175;16.0;579.999.999.999.999
2206;Bitter Biker Double IPA;American Double / Imperial IPA;175;16.0;9.6
2136;God Damn Pigeon Porter;American Porter;175;16.0;819.999.999.999.999
2135;Working for the Weekend;American Double / Imperial IPA;175;16.0;7.9
2134;Angry Adam;American Amber / Red Ale;175;16.0;6.0
2109;Freedom Fries;American Stout;175;16.0;5.5
1821;Bitter Biker Double IPA;American Double / Imperial IPA;175;12.0;9.6
1820;Ghost Bike Pale Ale;American Pale Ale (APA);175;16.0;7.3
1819;Spiteful IPA;American IPA;175;12.0;6.2
1634;Alley Time;American Pale Ale (APA);175;12.0;6.0
1633;Fat Badger;Irish Red Ale;175;12.0;579.999.999.999.999
1632;In the Weeds;American Pale Wheat Ale;175;12.0;5.5
855;Special Amber;Vienna Lager;498;12.0;5.0
445;Special Amber;Vienna Lager;498;12.0;5.0
1587;Seven Gates Pale Ale;American Pale Ale (APA);372;12.0;559.999.999.999.999
2242;Gunga Din;Cider;186;16.0;5.2
1544;Starr Pils;German Pilsener;383;12.0;4.2
1205;Northern Lights India Pale Ale;American IPA;383;16.0;6.5
369;Festie;Märzen / Oktoberfest;383;12.0;4.8
368;Northern Lights India Pale Ale;American IPA;383;12.0;6.5
2386;Third Eye Enlightened Pale Ale;American Pale Ale (APA);119;12.0;6.5
92;Colorado Kölsch;Kölsch;119;12.0;4.9
91;Steam Engine Lager;American Amber / Red Lager;119;12.0;5.7
90;Third Eye Pale Ale;American IPA;119;12.0;6.5
2366;Point Special (Current);American Adjunct Lager;131;12.0;4.7
2365;Point Special;American Adjunct Lager;131;12.0;4.7
2270;Point Cascade Pale Ale (2013);American Pale Ale (APA);131;12.0;5.4
2228;Point Special;American Adjunct Lager;131;12.0;4.7
2151;Onyx Black Ale;American Black Ale;131;12.0;5.2
2150;Beyond The Pale IPA;American IPA;131;12.0;6.3
2122;Point Special (2013);American Adjunct Lager;131;12.0;4.7
2121;Point Special (2012);American Adjunct Lager;131;12.0;4.7
2115;Point Special Lager;American Adjunct Lager;131;16.0;4.7
1450;St. Benedict's Winter Ale;Winter Warmer;131;12.0;6.2
1357;Point Oktoberfest;Märzen / Oktoberfest;131;16.0;5.7
1225;Point Nude Beach Summer Wheat;American Pale Wheat Ale;131;16.0;5.2
816;Point Nude Beach Summer Wheat;American Pale Wheat Ale;131;12.0;5.0
772;Point Nude Beach Summer Wheat (2011);American Pale Wheat Ale;131;12.0;5.0
684;Drop Dead Blonde;American Blonde Ale;131;12.0;35.000.000.000.000.000
650;Three Kings Ale;Kölsch;131;12.0;4.9
456;Point Oktoberfest;Märzen / Oktoberfest;131;12.0;5.7
357;2012 Black Ale;American Brown Ale;131;12.0;5.4
141;Point Nude Beach Summer Wheat (2010);American Pale Wheat Ale;131;12.0;5.0
140;Point Cascade Pale Ale;American Pale Ale (APA);131;12.0;5.4
139;Point Amber Classic;American Amber / Red Lager;131;12.0;4.7
138;Point Special Lager;American Adjunct Lager;131;12.0;4.7
953;Wisco Disco;American Amber / Red Ale;486;16.0;5.1
1983;Brontide;American Black Ale;255;12.0;5.0
1631;Brontide;American Black Ale;255;12.0;5.0
1344;Classique;Saison / Farmhouse Ale;255;12.0;4.5
922;Sunsplash Golden Ale (2004);American Blonde Ale;492;12.0;4.5
1410;Sand Island Lighthouse;Kölsch;412;12.0;5.1
925;Lily Flagg Milk Stout;Milk / Sweet Stout;412;12.0;5.0
637;Monkeynaut IPA;American IPA;412;12.0;7.199.999.999.999.990
2369;Straub Beer (Current);American Adjunct Lager;129;12.0;5.0
2233;American Lager;American Adjunct Lager;129;12.0;409.999.999.999.999
2232;American Amber;American Amber / Red Lager;129;12.0;409.999.999.999.999
2231;American Light;Light Lager;129;12.0;3.2
2352;Extra Pale Ale;American Pale Ale (APA);138;12.0;5.3
2549;Make It So;Extra Special / Strong Bitter (ESB);58;12.0;5.3
2473;Hopvale Organic Ale;American Pale Ale (APA);58;16.0;4.7
2415;Unchained #18 Hop Silo;American Double / Imperial IPA;58;16.0;8.3
2605;Tip Off;Altbier;25;16.0;5.2
2215;Java Mac;Scottish Ale;25;16.0;5.4
2164;Cowbell;American Porter;25;16.0;5.4
2085;Hop Up Offa That Brett (2014);Belgian Pale Ale;25;16.0;579.999.999.999.999
2084;PV Muckle (2013);Scotch Ale / Wee Heavy;25;16.0;8.3
2083;Bourbon Barrel Batch 666: Sympathy for the Devil;Belgian Dark Ale;25;16.0;9.9
2082;Whip Fight;Scotch Ale / Wee Heavy;25;16.0;9.0
2081;Port Barrel Wee Mac ;Scotch Ale / Wee Heavy;25;16.0;5.3
2001;Fistful Of Hops Red;American IPA;25;16.0;6.4
2000;Fistful of Hops Orange;American IPA;25;16.0;6.3
1999;Fistful Of Hops Blue;American IPA;25;16.0;6.4
1996;Fistful of Hops Green;American IPA;25;16.0;6.4
1948;30 Min Coma;Belgian IPA;25;16.0;?
1656;Wee Muckle;Scotch Ale / Wee Heavy;25;16.0;9.0
1599;Royal Brat;Extra Special / Strong Bitter (ESB);25;16.0;6.5
1420;Grapefruit Jungle (GFJ);American IPA;25;16.0;7.5
1389;Osiris Pale Ale;American Pale Ale (APA);25;16.0;559.999.999.999.999
1367;Bourbon Barrel Aged Timmie;Russian Imperial Stout;25;16.0;9.9
1366;Stupid Sexy Flanders;Flanders Oud Bruin;25;16.0;6.3
1347;Bourbon Barrel Cowbell;American Porter;25;16.0;?
1314;Popcorn Pilsner;German Pilsener;25;16.0;5.4
1128;Ring of Dingle;Irish Dry Stout;25;16.0;7.1
1127;Bourbon Barrel Wee Mac;Scottish Ale;25;16.0;5.4
1049;Bourbon Barrel Johan;English Barleywine;25;16.0;9.9
934;The Deuce;American Brown Ale;25;16.0;7.000.000.000.000.000
923;The Velvet Fog;Quadrupel (Quad);25;16.0;9.0
874;Sun King Oktoberfest;Märzen / Oktoberfest;25;16.0;5.5
739;Indianapolis Indians Lager;Dortmunder / Export Lager;25;16.0;5.2
698;Indians Victory Lager (2012);Dortmunder / Export Lager;25;16.0;5.2
660;Chaka;Belgian Strong Pale Ale;25;16.0;8.0
651;Isis;American Double / Imperial IPA;25;16.0;9.1
584;Wee Muckle (2011);Scotch Ale / Wee Heavy;25;16.0;9.0
532;Grapefruit Jungle (GFJ) (2011);American IPA;25;16.0;7.5
526;Sun King Oktoberfest (2011);Märzen / Oktoberfest;25;16.0;5.5
394;Johan the Barleywine;English Barleywine;25;16.0;9.9
213;Wee Mac Scottish-Style Ale;Scottish Ale;25;16.0;5.4
55;Sunlight Cream Ale;Cream Ale;25;16.0;5.3
54;Osiris Pale Ale (2010);American Pale Ale (APA);25;16.0;559.999.999.999.999
1207;Dam Lager;American Amber / Red Lager;455;12.0;4.5
1206;Red Clay IPA;American IPA;455;12.0;7.000.000.000.000.000
2543;Todd the Axe Man;American IPA;61;16.0;7.199.999.999.999.990
2409;Doomtree;Extra Special / Strong Bitter (ESB);61;16.0;5.7
1739;BLAKKR;American Black Ale;61;16.0;9.9
1112;Overrated! West Coast Style IPA;American IPA;61;16.0;7.3
329;WET;American IPA;61;16.0;7.5
19;Bitter Brewer;English Bitter;61;16.0;4.0
18;SurlyFest;Rye Beer;61;16.0;5.5
17;Coffee Bender;American Brown Ale;61;16.0;5.1
16;Bender;American Brown Ale;61;16.0;5.1
15;Abrasive Ale;American Double / Imperial IPA;61;16.0;969.999.999.999.999
14;Hell;Keller Bier / Zwickel Bier;61;16.0;5.1
13;CynicAle;Saison / Farmhouse Ale;61;16.0;6.7
12;Furious;American IPA;61;16.0;6.2
1242;Big Nose;American IPA;447;12.0;7.3
1241;Cotton Mouth;Witbier;447;12.0;5.0
1240;Stump Knocker Pale Ale;American Pale Ale (APA);447;12.0;559.999.999.999.999
1239;Midnight Oil;Oatmeal Stout;447;12.0;5.0
1238;Wild Night;Cream Ale;447;12.0;58.999.999.999.999.900
1554;Bermuda Triangle Ginger Beer;Herbed / Spiced Beer;381;12.0;4.5
2568;Take Two Pils;German Pilsener;49;12.0;5.5
2551;Waterkeeper;Hefeweizen;49;12.0;5.7
1710;SweetWater IPA;American IPA;49;12.0;6.4
1709;420 Extra Pale Ale;American Pale Ale (APA);49;12.0;5.4
1229;Dodgy Knight Imperial IPA;American Double / Imperial IPA;449;12.0;8.0
